"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",113.2906,,
"PRMNTO01","Production in total manufacturing sa, Index","CZE","Czech Republic","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",117.6902,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",124.9896,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",124.8896,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",111.9907,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",109.7908,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",121.5899,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",122.6898,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",124.9896,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",125.0896,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",124.5896,,
"SLRTTO01","Total retail trade (Volume) sa, Index","CZE","Czech Republic","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",122.1898,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",111.7,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",110.7,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",108.3,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",105.3,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",101.7,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",99.9,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",100.5,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",99.3,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",99.9,,
"PRCNTO01","Production of total construction sa, Index","CZE","Czech Republic","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",98.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",107.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",108.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",108.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",102.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",100.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",105.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",104,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",106.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",99.9,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",114.3,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",116.7,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",116.8,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",111.1,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",107.2,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",113.2,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",106.8,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",112.8,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",114.9,,
"PRMNTO01","Production in total manufacturing sa, Index","DNK","Denmark","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",108.5,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",104.9563,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",105.0562,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",100.0583,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",100.6581,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",110.2541,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",111.6535,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",110.6539,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",109.7543,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",108.5548,,
"SLRTTO01","Total retail trade (Volume) sa, Index","DNK","Denmark","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",117.4511,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",98.67603,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",93.93182,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",71.24441,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",67.63255,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",67.94031,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",87.19586,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",118.2219,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",112.1015,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",105.2436,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",95.04675,,
"SLRTCR03","Passenger car registrations sa, Index","DNK","Denmark","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2010_100","2010=100",105.7314,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",163.0838,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",129.0428,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",118.5643,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",83.36549,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",143.5739,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",131.0691,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",97.49132,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",118.2748,,
"WSCNDW01","Work started for dwellings sa, Index","DNK","Denmark","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",117.2906,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",110.7,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",111.1,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",113.4,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",110.6,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",108.5,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",107.7,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",108.3,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",110.3,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",108.1,,
"PRINTO01","Production of total industry sa, Index","FIN","Finland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",109.8,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",113,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",112.7,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",114.9,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",111.8,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",110.5,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",110.1,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",110.7,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",112,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",110.6,,
"PRMNTO01","Production in total manufacturing sa, Index","FIN","Finland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",111.6,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",110.1184,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",111.9187,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",110.2184,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",110.1184,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",114.219,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",115.5193,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",113.5189,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",115.2192,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",115.0192,,
"SLRTTO01","Total retail trade (Volume) sa, Index","FIN","Finland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",115.3192,,
"ODCNPI03","Permits issued for dwellings sa, Index","FIN","Finland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",115.2,,
